bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | 
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8276th command: 7_1034 1735931433469
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8277th command: 8_1034 1735931433472
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8278th command: 1_1034 1735931433474
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8279th command: 2_1034 1735931433478
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8280th command: 3_1034 1735931433484
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8281th command: 4_1035 1735931433488
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8282th command: 5_1035 1735931433489
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8283th command: 6_1035 1735931433493
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8284th command: 7_1035 1735931433498
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8285th command: 8_1035 1735931433499
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8286th command: 1_1035 1735931433501
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8287th command: 2_1035 1735931433505
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8288th command: 3_1035 1735931433506
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8289th command: 4_1036 1735931433508
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8290th command: 5_1036 1735931433512
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8291th command: 6_1036 1735931433513
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8292th command: 7_1036 1735931433520
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8293th command: 8_1036 1735931433524
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8294th command: 1_1036 1735931433527
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8295th command: 2_1036 1735931433529
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8296th command: 3_1036 1735931433534
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8297th command: 4_1037 1735931433539
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8298th command: 5_1037 1735931433543
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8299th command: 6_1037 1735931433544
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8300th command: 7_1037 1735931433548
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8301th command: 8_1037 1735931433553
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8302th command: 1_1037 1735931433555
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8303th command: 2_1037 1735931433557
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8304th command: 3_1037 1735931433560
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8305th command: 4_1038 1735931433562
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8306th command: 5_1038 1735931433564
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8307th command: 6_1038 1735931433567
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8308th command: 7_1038 1735931433569
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8309th command: 8_1038 1735931433576
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8310th command: 1_1038 1735931433579
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8311th command: 2_1038 1735931433583
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8312th command: 3_1038 1735931433584
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8313th command: 4_1039 1735931433590
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8314th command: 5_1039 1735931433595
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8315th command: 6_1039 1735931433599
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8316th command: 7_1039 1735931433601
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8317th command: 8_1039 1735931433604
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8318th command: 1_1039 1735931433609
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8319th command: 2_1039 1735931433611
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8320th command: 3_1039 1735931433612
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8321th command: 4_1040 1735931433616
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8322th command: 5_1040 1735931433618
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8323th command: 6_1040 1735931433620
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8324th command: 7_1040 1735931433623
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8325th command: 8_1040 1735931433625
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8326th command: 1_1040 1735931433632
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8327th command: 2_1040 1735931433635
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8328th command: 3_1040 1735931433638
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8329th command: 4_1041 1735931433640
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8330th command: 5_1041 1735931433645
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8331th command: 6_1041 1735931433650
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8332th command: 7_1041 1735931433653
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8333th command: 8_1041 1735931433655
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8334th command: 1_1041 1735931433659
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8335th command: 2_1041 1735931433664
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8336th command: 3_1041 1735931433666
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8337th command: 4_1042 1735931433667
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8338th command: 5_1042 1735931433671
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8339th command: 6_1042 1735931433673
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8340th command: 7_1042 1735931433674
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8341th command: 8_1042 1735931433678
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8342th command: 1_1042 1735931433680
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8343th command: 2_1042 1735931433686
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8344th command: 3_1042 1735931433689
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8345th command: 4_1043 1735931433693
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8346th command: 5_1043 1735931433694
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8347th command: 6_1043 1735931433699
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8348th command: 7_1043 1735931433705
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8349th command: 8_1043 1735931433708
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8350th command: 1_1043 1735931433710
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8351th command: 2_1043 1735931433713
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8352th command: 3_1043 1735931433718
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8353th command: 4_1044 1735931433720
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8354th command: 5_1044 1735931433722
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8355th command: 6_1044 1735931433726
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8356th command: 7_1044 1735931433728
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8357th command: 8_1044 1735931433729
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8358th command: 1_1044 1735931433733
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8359th command: 2_1044 1735931433734
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8360th command: 3_1044 1735931433741
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8361th command: 4_1045 1735931433745
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8362th command: 5_1045 1735931433748
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8363th command: 6_1045 1735931433750
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8364th command: 7_1045 1735931433755
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8365th command: 8_1045 1735931433760
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8366th command: 1_1045 1735931433763
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8367th command: 2_1045 1735931433765
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8368th command: 3_1045 1735931433768
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8369th command: 4_1046 1735931433774
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8370th command: 5_1046 1735931433775
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8371th command: 6_1046 1735931433777
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8372th command: 7_1046 1735931433780
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8373th command: 8_1046 1735931433782
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8374th command: 1_1046 1735931433784
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8375th command: 2_1046 1735931433787
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8376th command: 3_1046 1735931433790
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8377th command: 4_1047 1735931433797
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8378th command: 5_1047 1735931433800
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8379th command: 6_1047 1735931433804
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8380th command: 7_1047 1735931433806
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8381th command: 8_1047 1735931433811
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8382th command: 1_1047 1735931433816
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8383th command: 2_1047 1735931433820
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8384th command: 3_1047 1735931433822
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8385th command: 4_1048 1735931433826
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8386th command: 5_1048 1735931433831
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8387th command: 6_1048 1735931433833
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8388th command: 7_1048 1735931433834
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8389th command: 8_1048 1735931433838
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8390th command: 1_1048 1735931433839
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8391th command: 2_1048 1735931433841
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8392th command: 3_1048 1735931433845
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8393th command: 4_1049 1735931433846
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8394th command: 5_1049 1735931433853
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8395th command: 6_1049 1735931433857
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8396th command: 7_1049 1735931433861
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8397th command: 8_1049 1735931433863
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8398th command: 1_1049 1735931433868
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8399th command: 2_1049 1735931433873
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8400th command: 3_1049 1735931433876
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8401th command: 4_1050 1735931433878
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8402th command: 5_1050 1735931433881
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8403th command: 6_1050 1735931433887
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8404th command: 7_1050 1735931433888
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8405th command: 8_1050 1735931433890
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8406th command: 1_1050 1735931433893
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8407th command: 2_1050 1735931433895
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8408th command: 3_1050 1735931433897
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8409th command: 4_1051 1735931433900
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8410th command: 5_1051 1735931433902
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8411th command: 6_1051 1735931433909
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8412th command: 7_1051 1735931433913
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8413th command: 8_1051 1735931433916
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8414th command: 1_1051 1735931433918
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8415th command: 2_1051 1735931433923
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8416th command: 3_1051 1735931433928
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8417th command: 4_1052 1735931433931
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8418th command: 5_1052 1735931433933
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8419th command: 6_1052 1735931433936
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8420th command: 7_1052 1735931433941
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8421th command: 8_1052 1735931433943
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8422th command: 1_1052 1735931433945
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8423th command: 2_1052 1735931433948
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8424th command: 3_1052 1735931433950
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8425th command: 4_1053 1735931433952
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8426th command: 5_1053 1735931433955
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8427th command: 6_1053 1735931433957
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8428th command: 7_1053 1735931433964
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8429th command: 8_1053 1735931433967
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8430th command: 1_1053 1735931433971
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8431th command: 2_1053 1735931433973
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8432th command: 3_1053 1735931433978
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8433th command: 4_1054 1735931433983
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8434th command: 5_1054 1735931433987
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8435th command: 6_1054 1735931433989
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8436th command: 7_1054 1735931433992
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8437th command: 8_1054 1735931433997
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8438th command: 1_1054 1735931433999
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8439th command: 2_1054 1735931434001
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8440th command: 3_1054 1735931434004
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8441th command: 4_1055 1735931434006
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8442th command: 5_1055 1735931434008
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8443th command: 6_1055 1735931434011
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8444th command: 7_1055 1735931434013
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8445th command: 8_1055 1735931434020
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8446th command: 1_1055 1735931434024
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8447th command: 2_1055 1735931434027
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8448th command: 3_1055 1735931434029
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8449th command: 4_1056 1735931434034
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8450th command: 5_1056 1735931434039
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8451th command: 6_1056 1735931434043
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8452th command: 7_1056 1735931434044
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8453th command: 8_1056 1735931434048
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8454th command: 1_1056 1735931434053
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8455th command: 2_1056 1735931434055
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8456th command: 3_1056 1735931434056
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8457th command: 4_1057 1735931434060
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8458th command: 5_1057 1735931434062
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8459th command: 6_1057 1735931434063
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8460th command: 7_1057 1735931434067
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8461th command: 8_1057 1735931434068
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8462th command: 1_1057 1735931434075
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8463th command: 2_1057 1735931434079
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8464th command: 3_1057 1735931434082
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8465th command: 4_1058 1735931434084
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8466th command: 5_1058 1735931434089
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8467th command: 6_1058 1735931434094
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8468th command: 7_1058 1735931434097
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8469th command: 8_1058 1735931434099
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8470th command: 1_1058 1735931434103
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8471th command: 2_1058 1735931434108
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8472th command: 3_1058 1735931434110
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8473th command: 4_1059 1735931434112
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8474th command: 5_1059 1735931434116
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8475th command: 6_1059 1735931434124
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8476th command: 7_1059 1735931434126
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8477th command: 8_1059 1735931434126
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8478th command: 1_1059 1735931434128
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8479th command: 2_1059 1735931434133
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8480th command: 3_1059 1735931434138
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8481th command: 4_1060 1735931434140
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8482th command: 5_1060 1735931434142
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8483th command: 6_1060 1735931434151
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8484th command: 7_1060 1735931434154
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8485th command: 8_1060 1735931434158
bft_bft_server3005.1.lt05ax7rb8tc@bft-13    | Executing 8486th command: 1_1060 1735931434161
