bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | 
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6928th command: 3_865 1735931428960
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6929th command: 4_866 1735931428962
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6930th command: 5_866 1735931428966
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6931th command: 6_866 1735931428968
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6932th command: 7_866 1735931428974
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6933th command: 8_866 1735931428978
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6934th command: 1_866 1735931428982
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6935th command: 2_866 1735931428983
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6936th command: 3_866 1735931428989
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6937th command: 4_867 1735931428994
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6938th command: 5_867 1735931428998
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6939th command: 6_867 1735931428999
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6940th command: 7_867 1735931429003
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6941th command: 8_867 1735931429008
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6942th command: 1_867 1735931429010
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6943th command: 2_867 1735931429012
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6944th command: 3_867 1735931429015
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6945th command: 4_868 1735931429017
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6946th command: 5_868 1735931429019
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6947th command: 6_868 1735931429022
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6948th command: 7_868 1735931429024
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6949th command: 8_868 1735931429031
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6950th command: 1_868 1735931429034
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6951th command: 2_868 1735931429038
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6952th command: 3_868 1735931429040
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6953th command: 4_869 1735931429044
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6954th command: 5_869 1735931429050
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6955th command: 6_869 1735931429054
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6956th command: 7_869 1735931429056
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6957th command: 8_869 1735931429061
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6958th command: 1_869 1735931429065
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6959th command: 2_869 1735931429066
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6960th command: 3_869 1735931429068
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6961th command: 4_870 1735931429072
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6962th command: 5_870 1735931429073
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6963th command: 6_870 1735931429075
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6964th command: 7_870 1735931429079
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6965th command: 8_870 1735931429080
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6966th command: 1_870 1735931429088
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6967th command: 2_870 1735931429091
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6968th command: 3_870 1735931429095
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6969th command: 4_871 1735931429097
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6970th command: 5_871 1735931429101
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6971th command: 6_871 1735931429106
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6972th command: 7_871 1735931429110
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6973th command: 8_871 1735931429112
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6974th command: 1_871 1735931429116
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6975th command: 2_871 1735931429121
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6976th command: 3_871 1735931429122
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6977th command: 4_872 1735931429124
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6978th command: 5_872 1735931429128
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6979th command: 6_872 1735931429129
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6980th command: 7_872 1735931429131
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6981th command: 8_872 1735931429135
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6982th command: 1_872 1735931429137
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6983th command: 2_872 1735931429143
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6984th command: 3_872 1735931429147
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6985th command: 4_873 1735931429150
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6986th command: 5_873 1735931429152
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6987th command: 6_873 1735931429157
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6988th command: 7_873 1735931429162
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6989th command: 8_873 1735931429166
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6990th command: 1_873 1735931429168
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6991th command: 2_873 1735931429171
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6992th command: 3_873 1735931429177
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6993th command: 4_874 1735931429178
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6994th command: 5_874 1735931429180
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6995th command: 6_874 1735931429183
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6996th command: 7_874 1735931429185
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6997th command: 8_874 1735931429187
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6998th command: 1_874 1735931429190
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 6999th command: 2_874 1735931429192
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7000th command: 3_874 1735931429202
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7001th command: 4_875 1735931429204
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7002th command: 5_875 1735931429206
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7003th command: 6_875 1735931429208
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7004th command: 7_875 1735931429213
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7005th command: 8_875 1735931429218
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7006th command: 1_875 1735931429221
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7007th command: 2_875 1735931429223
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7008th command: 3_875 1735931429227
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7009th command: 4_876 1735931429232
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7010th command: 5_876 1735931429233
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7011th command: 6_876 1735931429236
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7012th command: 7_876 1735931429238
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7013th command: 8_876 1735931429240
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7014th command: 1_876 1735931429242
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7015th command: 2_876 1735931429246
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7016th command: 3_876 1735931429248
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7017th command: 4_877 1735931429254
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7018th command: 5_877 1735931429258
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7019th command: 6_877 1735931429261
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7020th command: 7_877 1735931429263
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7021th command: 8_877 1735931429268
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7022th command: 1_877 1735931429273
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7023th command: 2_877 1735931429277
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7024th command: 3_877 1735931429278
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7025th command: 4_878 1735931429282
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7026th command: 5_878 1735931429287
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7027th command: 6_878 1735931429289
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7028th command: 7_878 1735931429291
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7029th command: 8_878 1735931429294
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7030th command: 1_878 1735931429296
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7031th command: 2_878 1735931429298
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7032th command: 3_878 1735931429301
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7033th command: 4_879 1735931429303
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7034th command: 5_879 1735931429310
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7035th command: 6_879 1735931429313
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7036th command: 7_879 1735931429317
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7037th command: 8_879 1735931429318
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7038th command: 1_879 1735931429324
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7039th command: 2_879 1735931429329
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7040th command: 3_879 1735931429332
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7041th command: 4_880 1735931429334
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7042th command: 5_880 1735931429337
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7043th command: 6_880 1735931429344
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7044th command: 7_880 1735931429345
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7045th command: 8_880 1735931429346
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7046th command: 1_880 1735931429350
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7047th command: 2_880 1735931429352
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7048th command: 3_880 1735931429354
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7049th command: 4_881 1735931429357
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7050th command: 5_881 1735931429359
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7051th command: 6_881 1735931429366
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7052th command: 7_881 1735931429369
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7053th command: 8_881 1735931429373
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7054th command: 1_881 1735931429375
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7055th command: 2_881 1735931429380
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7056th command: 3_881 1735931429385
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7057th command: 4_882 1735931429389
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7058th command: 5_882 1735931429391
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7059th command: 6_882 1735931429394
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7060th command: 7_882 1735931429400
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7061th command: 8_882 1735931429401
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7062th command: 1_882 1735931429403
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7063th command: 2_882 1735931429406
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7064th command: 3_882 1735931429408
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7065th command: 4_883 1735931429410
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7066th command: 5_883 1735931429413
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7067th command: 6_883 1735931429415
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7068th command: 7_883 1735931429422
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7069th command: 8_883 1735931429426
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7070th command: 1_883 1735931429429
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7071th command: 2_883 1735931429430
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7072th command: 3_883 1735931429436
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7073th command: 4_884 1735931429441
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7074th command: 5_884 1735931429444
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7075th command: 6_884 1735931429446
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7076th command: 7_884 1735931429450
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7077th command: 8_884 1735931429455
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7078th command: 1_884 1735931429457
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7079th command: 2_884 1735931429458
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7080th command: 3_884 1735931429462
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7081th command: 4_885 1735931429463
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7082th command: 5_885 1735931429465
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7083th command: 6_885 1735931429469
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7084th command: 7_885 1735931429471
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7085th command: 8_885 1735931429478
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7086th command: 1_885 1735931429483
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7087th command: 2_885 1735931429486
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7088th command: 3_885 1735931429488
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7089th command: 4_886 1735931429493
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7090th command: 5_886 1735931429498
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7091th command: 6_886 1735931429501
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7092th command: 7_886 1735931429503
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7093th command: 8_886 1735931429507
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7094th command: 1_886 1735931429512
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7095th command: 2_886 1735931429514
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7096th command: 3_886 1735931429516
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7097th command: 4_887 1735931429519
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7098th command: 5_887 1735931429521
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7099th command: 6_887 1735931429522
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7100th command: 7_887 1735931429526
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7101th command: 8_887 1735931429528
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7102th command: 1_887 1735931429535
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7103th command: 2_887 1735931429538
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7104th command: 3_887 1735931429542
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7105th command: 4_888 1735931429543
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7106th command: 5_888 1735931429549
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7107th command: 6_888 1735931429554
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7108th command: 7_888 1735931429558
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7109th command: 8_888 1735931429559
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7110th command: 1_888 1735931429563
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7111th command: 2_888 1735931429568
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 7112th command: 3_888 1735931429569
