bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | 
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8693th command: 4_434 1735932234085
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8694th command: 5_434 1735932234090
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8695th command: 6_434 1735932234098
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8696th command: 7_434 1735932234102
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8697th command: 8_434 1735932234106
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8698th command: 9_434 1735932234114
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8699th command: 1_434 1735932234118
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8700th command: 10_434 1735932234134
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8701th command: 11_435 1735932234142
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8702th command: 12_435 1735932234151
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8703th command: 13_435 1735932234155
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8704th command: 14_435 1735932234169
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8705th command: 15_435 1735932234181
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8706th command: 16_435 1735932234189
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8707th command: 17_435 1735932234193
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8708th command: 18_435 1735932234201
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8709th command: 19_435 1735932234214
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8710th command: 2_435 1735932234218
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8711th command: 20_435 1735932234224
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8712th command: 3_435 1735932234230
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8713th command: 4_435 1735932234234
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8714th command: 5_435 1735932234239
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8715th command: 6_435 1735932234247
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8716th command: 7_435 1735932234252
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8717th command: 8_435 1735932234267
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8718th command: 9_435 1735932234275
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8719th command: 1_435 1735932234284
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8720th command: 10_435 1735932234288
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8721th command: 11_436 1735932234300
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8722th command: 12_436 1735932234312
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8723th command: 13_436 1735932234320
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8724th command: 14_436 1735932234324
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8725th command: 15_436 1735932234332
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8726th command: 16_436 1735932234344
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8727th command: 17_436 1735932234349
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8728th command: 18_436 1735932234354
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8729th command: 19_436 1735932234361
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8730th command: 2_436 1735932234365
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8731th command: 20_436 1735932234370
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8732th command: 3_436 1735932234378
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8733th command: 4_436 1735932234382
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8734th command: 5_436 1735932234398
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8735th command: 6_436 1735932234406
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8736th command: 7_436 1735932234415
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8737th command: 8_436 1735932234419
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8738th command: 9_436 1735932234431
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8739th command: 1_436 1735932234443
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8740th command: 10_436 1735932234451
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8741th command: 11_437 1735932234455
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8742th command: 12_437 1735932234463
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8743th command: 13_437 1735932234476
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8744th command: 14_437 1735932234479
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8745th command: 15_437 1735932234485
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8746th command: 16_437 1735932234492
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8747th command: 17_437 1735932234496
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8748th command: 18_437 1735932234501
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8749th command: 19_437 1735932234509
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8750th command: 2_437 1735932234514
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8751th command: 20_437 1735932234529
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8752th command: 3_437 1735932234538
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8753th command: 4_437 1735932234546
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8754th command: 5_437 1735932234550
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8755th command: 6_437 1735932234562
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8756th command: 7_437 1735932234574
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8757th command: 8_437 1735932234582
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8758th command: 9_437 1735932234586
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8759th command: 1_437 1735932234595
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8760th command: 10_437 1735932234606
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8761th command: 11_438 1735932234611
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8762th command: 12_438 1735932234617
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8763th command: 13_438 1735932234624
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8764th command: 14_438 1735932234628
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8765th command: 15_438 1735932234632
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8766th command: 16_438 1735932234640
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8767th command: 17_438 1735932234645
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8768th command: 18_438 1735932234661
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8769th command: 19_438 1735932234668
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8770th command: 2_438 1735932234677
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8771th command: 20_438 1735932234681
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8772th command: 3_438 1735932234693
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8773th command: 4_438 1735932234705
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8774th command: 5_438 1735932234714
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8775th command: 6_438 1735932234718
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8776th command: 7_438 1735932234727
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8777th command: 8_438 1735932234738
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8778th command: 9_438 1735932234743
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8779th command: 1_438 1735932234749
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8780th command: 10_438 1735932234756
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8781th command: 11_439 1735932234759
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8782th command: 12_439 1735932234764
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8783th command: 13_439 1735932234772
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8784th command: 14_439 1735932234776
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8785th command: 15_439 1735932234793
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8786th command: 16_439 1735932234801
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8787th command: 17_439 1735932234810
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8788th command: 18_439 1735932234814
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8789th command: 19_439 1735932234826
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8790th command: 2_439 1735932234838
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8791th command: 20_439 1735932234847
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8792th command: 3_439 1735932234851
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8793th command: 4_439 1735932234859
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8794th command: 5_439 1735932234871
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8795th command: 6_439 1735932234876
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8796th command: 7_439 1735932234882
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8797th command: 8_439 1735932234889
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8798th command: 9_439 1735932234893
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8799th command: 1_439 1735932234898
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8800th command: 10_439 1735932234906
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8801th command: 11_440 1735932234910
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8802th command: 12_440 1735932234927
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8803th command: 13_440 1735932234935
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8804th command: 14_440 1735932234943
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8805th command: 15_440 1735932234947
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8806th command: 16_440 1735932234960
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8807th command: 17_440 1735932234972
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8808th command: 18_440 1735932234980
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8809th command: 19_440 1735932234984
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8810th command: 2_440 1735932234992
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8811th command: 20_440 1735932235005
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8812th command: 3_440 1735932235009
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8813th command: 4_440 1735932235014
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8814th command: 5_440 1735932235022
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8815th command: 6_440 1735932235026
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8816th command: 7_440 1735932235030
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8817th command: 8_440 1735932235039
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8818th command: 9_440 1735932235043
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8819th command: 1_440 1735932235060
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8820th command: 10_440 1735932235068
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8821th command: 11_441 1735932235076
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8822th command: 12_441 1735932235081
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8823th command: 13_441 1735932235093
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8824th command: 14_441 1735932235105
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8825th command: 15_441 1735932235113
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8826th command: 16_441 1735932235117
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8827th command: 17_441 1735932235125
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8828th command: 18_441 1735932235137
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8829th command: 19_441 1735932235141
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8830th command: 2_441 1735932235147
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8831th command: 20_441 1735932235154
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8832th command: 3_441 1735932235158
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8833th command: 4_441 1735932235163
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8834th command: 5_441 1735932235171
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8835th command: 6_441 1735932235175
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8836th command: 7_441 1735932235191
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8837th command: 8_441 1735932235200
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8838th command: 9_441 1735932235208
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8839th command: 1_441 1735932235212
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8840th command: 10_441 1735932235224
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8841th command: 11_442 1735932235237
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8842th command: 12_442 1735932235245
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8843th command: 13_442 1735932235249
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8844th command: 14_442 1735932235258
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8845th command: 15_442 1735932235270
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8846th command: 16_442 1735932235274
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8847th command: 17_442 1735932235279
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8848th command: 18_442 1735932235287
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8849th command: 19_442 1735932235291
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8850th command: 2_442 1735932235295
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8851th command: 20_442 1735932235303
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8852th command: 3_442 1735932235307
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8853th command: 4_442 1735932235324
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8854th command: 5_442 1735932235332
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8855th command: 6_442 1735932235340
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8856th command: 7_442 1735932235344
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8857th command: 8_442 1735932235356
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8858th command: 9_442 1735932235368
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8859th command: 1_442 1735932235376
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8860th command: 10_442 1735932235381
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8861th command: 11_443 1735932235388
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8862th command: 12_443 1735932235400
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8863th command: 13_443 1735932235405
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8864th command: 14_443 1735932235410
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8865th command: 15_443 1735932235417
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8866th command: 16_443 1735932235421
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8867th command: 17_443 1735932235425
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8868th command: 18_443 1735932235433
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8869th command: 19_443 1735932235438
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8870th command: 2_443 1735932235456
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8871th command: 20_443 1735932235465
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8872th command: 3_443 1735932235473
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8873th command: 4_443 1735932235476
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8874th command: 5_443 1735932235488
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8875th command: 6_443 1735932235500
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8876th command: 7_443 1735932235507
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8877th command: 8_443 1735932235512
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8878th command: 9_443 1735932235520
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8879th command: 1_443 1735932235532
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8880th command: 10_443 1735932235536
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8881th command: 11_444 1735932235540
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8882th command: 12_444 1735932235548
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8883th command: 13_444 1735932235552
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8884th command: 14_444 1735932235556
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8885th command: 15_444 1735932235564
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8886th command: 16_444 1735932235568
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8887th command: 17_444 1735932235585
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8888th command: 18_444 1735932235593
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8889th command: 19_444 1735932235601
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8890th command: 2_444 1735932235605
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8891th command: 20_444 1735932235617
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8892th command: 3_444 1735932235629
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8893th command: 4_444 1735932235637
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8894th command: 5_444 1735932235642
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8895th command: 6_444 1735932235650
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8896th command: 7_444 1735932235662
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8897th command: 8_444 1735932235666
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8898th command: 9_444 1735932235670
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8899th command: 1_444 1735932235678
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8900th command: 10_444 1735932235683
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8901th command: 11_445 1735932235687
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8902th command: 12_445 1735932235695
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8903th command: 13_445 1735932235699
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8904th command: 14_445 1735932235715
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8905th command: 15_445 1735932235723
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8906th command: 16_445 1735932235731
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8907th command: 17_445 1735932235736
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8908th command: 18_445 1735932235748
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8909th command: 19_445 1735932235760
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8910th command: 2_445 1735932235768
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 8911th command: 20_445 1735932235773
